# index, as_id, _pos
2355,7319,"array([3.21750411, 5.39755656])"
2356,10473,"array([2.896953  , 5.49934782])"
2357,7321,"array([2.73777469, 5.52348122])"
2358,5295,"array([3.10293376, 6.15263986])"
2359,7322,"array([3.32925356, 5.5665487 ])"
2360,7323,"array([3.01385352, 5.77387605])"
2361,8327,"array([3.23750082, 4.94370269])"
2362,7325,"array([3.59681472, 5.95245172])"
2363,7326,"array([2.57159902, 5.61846233])"
2364,8328,"array([3.50868056, 4.72406062])"
2365,8329,"array([3.46140025, 4.90809688])"
2366,5303,"array([2.67507259, 5.56740515])"
2367,8330,"array([3.76598235, 5.14610423])"
2368,8331,"array([3.50725526, 5.28348483])"
2369,8332,"array([3.63593667, 4.88891083])"
2370,7332,"array([2.9539814 , 5.76579354])"
2371,7333,"array([2.87331638, 5.68522534])"
2372,5309,"array([2.87541174, 6.46878356])"
2373,7334,"array([2.8427303, 5.2500375])"
2374,8333,"array([3.2880945 , 5.03129961])"
2375,7336,"array([2.91429554, 5.54545467])"
2376,7337,"array([2.88949925, 5.42852747])"
2377,7338,"array([3.17932829, 5.94234717])"
2378,8334,"array([2.47714343, 5.21583358])"
2379,2379,"array([3.09062128, 5.79797885])"
2380,2380,"array([3.13931795, 4.76200861])"
2381,2381,"array([2.75743048, 5.84210434])"
2382,7340,"array([3.79072114, 5.80441965])"
2383,7341,"array([2.95743787, 5.57781517])"
2384,7342,"array([2.91339861, 5.41159246])"
2385,7343,"array([2.90252081, 5.48217156])"
2386,7344,"array([2.96918425, 5.63338156])"
2387,7345,"array([2.92894546, 5.17722331])"
2388,7346,"array([3.49290146, 5.37901139])"
2389,5323,"array([2.80264904, 6.47684901])"
2390,5324,"array([2.8325213, 5.8521769])"
2391,8335,"array([3.70292129, 5.34189156])"
2392,8336,"array([4.25823196, 4.86872081])"
2393,7349,"array([3.43883251, 5.28480324])"
2394,10680,"array([3.10879048, 5.79937198])"
2395,7351,"array([3.14031798, 5.64391393])"
2396,10475,"array([2.77771995, 5.61330916])"
2397,7353,"array([3.07370867, 5.89159034])"
2398,7354,"array([3.17078663, 5.71985241])"
2399,8339,"array([3.49326236, 5.02823404])"
2400,8340,"array([3.72901278, 4.82621414])"
2401,10861,"array([2.76958839, 5.86570869])"
2402,7358,"array([3.14778785, 5.75786773])"
2403,7359,"array([3.05795668, 5.88899801])"
2404,7360,"array([3.05584805, 5.19176259])"
2405,5339,"array([2.87815632, 5.29164903])"
2406,7361,"array([2.67394845, 5.27666872])"
2407,7362,"array([3.00057642, 5.302569  ])"
2408,7363,"array([3.5693998 , 5.14907239])"
2409,8342,"array([3.71187653, 5.39395744])"
2410,7365,"array([3.42387581, 5.57431072])"
2411,7366,"array([2.61234492, 5.13250425])"
2412,7367,"array([2.98408054, 5.29615526])"
2413,7368,"array([3.36553317, 5.77984718])"
2414,7369,"array([3.21004906, 5.8855297 ])"
2415,7370,"array([3.52678974, 5.31819115])"
2416,7371,"array([3.26430416, 5.89044453])"
2417,7372,"array([3.18481091, 5.19752724])"
2418,8343,"array([3.54337831, 4.82482763])"
2419,7374,"array([3.30528197, 5.43749033])"
2420,10477,"array([2.86074009, 5.42569971])"
2421,10478,"array([3.09695015, 5.66825679])"
2422,7377,"array([2.93661906, 5.51606303])"
2423,8346,"array([3.70157975, 5.25465454])"
2424,8347,"array([3.41534004, 5.35030383])"
2425,10479,"array([3.33724315, 6.22977793])"
2426,8349,"array([3.3973206 , 4.73865935])"
2427,7382,"array([2.96922806, 5.32622772])"
2428,8350,"array([3.87605614, 5.3203402 ])"
2429,7384,"array([3.40933501, 5.66275812])"
2430,7385,"array([3.21089273, 5.83990282])"
2431,7386,"array([3.08513423, 5.57848572])"
2432,10916,"array([2.81485078, 5.38964953])"
2433,8352,"array([3.55571453, 5.27809731])"
2434,10481,"array([3.76212356, 5.806358  ])"
2435,7390,"array([3.74738319, 5.36588539])"
2436,7391,"array([2.95166125, 5.6599212 ])"
2437,8354,"array([2.76179965, 5.44491953])"
2438,7393,"array([2.5993412 , 5.49708178])"
2439,8355,"array([3.35390875, 5.36973139])"
2440,7395,"array([2.94098617, 5.48927015])"
2441,7396,"array([2.693871  , 5.37596811])"
2442,7397,"array([3.02895269, 5.08918901])"
2443,5377,"array([3.26419308, 4.88864874])"
2444,5378,"array([3.33887267, 5.29098207])"
2445,5379,"array([3.59280647, 4.99846938])"
2446,5380,"array([3.76363368, 4.82184707])"
2447,5381,"array([3.23546636, 5.03119745])"
2448,5382,"array([3.81053754, 5.05425249])"
2449,7398,"array([2.90130682, 4.92000583])"
2450,5384,"array([3.45839872, 5.5494239 ])"
2451,5385,"array([3.32778589, 4.90225515])"
2452,5386,"array([3.94639835, 5.25808165])"
2453,5387,"array([2.93067547, 4.51851326])"
2454,5388,"array([3.37212652, 5.37764779])"
2455,5389,"array([3.4874796 , 5.71868252])"
2456,5390,"array([3.2967724 , 5.30495277])"
2457,5391,"array([3.44211565, 5.46352074])"
2458,5392,"array([3.43795893, 5.00503267])"
2459,5393,"array([3.90839152, 5.46115427])"
2460,5394,"array([3.2862217 , 4.81727325])"
2461,5395,"array([3.33115402, 4.82124752])"
2462,5396,"array([3.40744389, 4.95490987])"
2463,5397,"array([3.29848402, 4.78651465])"
2464,5398,"array([3.28045378, 4.94642055])"
2465,5399,"array([3.92872397, 5.03289603])"
2466,5400,"array([3.51057092, 5.12195739])"
2467,5401,"array([3.46323113, 5.08469439])"
2468,5402,"array([2.98693043, 4.63275219])"
2469,5403,"array([3.42778176, 4.95999894])"
2470,10482,"array([2.71750361, 5.2827252 ])"
2471,5405,"array([3.53693949, 4.95843405])"
2472,10483,"array([2.889715  , 5.96673486])"
2473,5407,"array([3.12230731, 5.01533181])"
2474,5408,"array([3.60514132, 4.66167176])"
2475,5409,"array([3.30459453, 5.08267961])"
2476,5410,"array([3.34290396, 5.11639225])"
2477,8358,"array([3.8257728 , 5.22164288])"
2478,5412,"array([3.46528196, 5.24919055])"
2479,5413,"array([3.25360594, 5.3534655 ])"
2480,5414,"array([3.32884144, 4.94273498])"
2481,5415,"array([3.39295577, 4.90784403])"
2482,5416,"array([3.42637194, 5.46003726])"
2483,5417,"array([3.54604263, 5.1877305 ])"
2484,5418,"array([3.33885275, 5.3085729 ])"
2485,8359,"array([3.15472291, 5.11560887])"
2486,2486,"array([3.54311103, 5.29621149])"
2487,8360,"array([3.17260362, 4.94226157])"
2488,8361,"array([3.53191876, 5.12142821])"
2489,5422,"array([3.27491287, 4.98574056])"
2490,2490,"array([2.9925127, 5.9852464])"
2491,5423,"array([3.52466061, 4.94525762])"
2492,5424,"array([3.38851874, 4.88678696])"
2493,2493,"array([2.96260043, 5.11730561])"
2494,2494,"array([3.35807104, 4.48001546])"
2495,2495,"array([3.07559602, 6.04641304])"
2496,5425,"array([3.46681645, 5.78277768])"
2497,2497,"array([3.41063438, 5.54403362])"
2498,2498,"array([3.41681947, 5.82401996])"
2499,5426,"array([3.40317068, 5.081289  ])"
2500,2500,"array([3.39473623, 5.90392828])"
2501,2501,"array([3.34083511, 6.06525081])"
2502,2502,"array([3.34982951, 6.03978476])"
2503,2503,"array([3.23784909, 6.12687915])"
2504,2504,"array([3.3700287 , 6.05430024])"
2505,2505,"array([3.22752373, 6.0450676 ])"
2506,2506,"array([3.36684178, 6.09002345])"
2507,5427,"array([3.40603059, 5.19370248])"
2508,2508,"array([3.3248056 , 6.04246949])"
2509,5428,"array([3.24215391, 4.82937646])"
2510,2510,"array([3.48993886, 5.62017942])"
2511,2511,"array([3.35064455, 5.74750556])"
2512,2512,"array([3.82384842, 5.63601202])"
2513,2513,"array([3.50127411, 5.69819772])"
2514,2514,"array([3.68948802, 5.64522937])"
2515,2515,"array([3.58117562, 5.46255365])"
2516,2516,"array([3.51820543, 5.63073516])"
2517,2517,"array([3.20443514, 5.74561422])"
2518,2518,"array([3.55426806, 5.71348388])"
2519,2519,"array([3.63179985, 5.6809287 ])"
2520,2520,"array([3.30351468, 6.05376388])"
2521,2521,"array([3.58220924, 5.62582982])"
2522,2522,"array([3.68343946, 5.77312858])"
2523,2523,"array([3.43285537, 6.24037908])"
2524,2524,"array([3.5417915 , 5.55801627])"
2525,2525,"array([3.77478755, 5.70193385])"
2526,2526,"array([3.59851498, 5.61749805])"
2527,2527,"array([3.58264647, 5.60751683])"
2528,2528,"array([3.45044977, 6.07969347])"
2529,2529,"array([3.4013757 , 5.37913327])"
2530,5429,"array([2.43830563, 5.7699359 ])"
2531,5430,"array([3.49534507, 4.97577326])"
2532,2532,"array([2.75238407, 5.37616413])"
2533,5431,"array([3.87446137, 4.98176309])"
2534,5432,"array([3.5139167 , 5.18624502])"
2535,5433,"array([4.04540336, 4.99979713])"
2536,5434,"array([3.70204885, 5.15244485])"
2537,5435,"array([3.41619078, 4.9043504 ])"
2538,5436,"array([3.64818286, 4.93445406])"
2539,8362,"array([3.56414712, 4.96506264])"
2540,8363,"array([2.99055168, 5.82093066])"
2541,10484,"array([2.9134058 , 5.24973911])"
2542,10485,"array([3.00254153, 5.80251647])"
2543,5441,"array([3.23113699, 4.41609382])"
2544,2544,"array([2.723054  , 5.80434608])"
2545,5442,"array([3.13741486, 4.35354685])"
2546,2546,"array([3.60310355, 4.54667613])"
2547,2547,"array([3.54235271, 4.61187369])"
2548,2548,"array([3.1501696 , 5.26991478])"
2549,2549,"array([3.25875034, 6.30985663])"
2550,5443,"array([3.21485667, 4.47035962])"
2551,2551,"array([3.26635842, 5.4662925 ])"
2552,5444,"array([3.28992731, 4.59142704])"
2553,2553,"array([3.16796951, 5.98109898])"
2554,2554,"array([3.40506207, 5.58630243])"
2555,5445,"array([3.25506389, 4.50313134])"
2556,5446,"array([3.28047704, 4.64579703])"
2557,5447,"array([3.27180877, 4.37853161])"
2558,5448,"array([3.17578754, 4.47396682])"
2559,5449,"array([3.22720596, 4.28980831])"
2560,5450,"array([3.18939903, 4.29741413])"
2561,2561,"array([3.36425432, 4.93122126])"
2562,5451,"array([3.26234238, 4.30066591])"
2563,2563,"array([3.62360478, 5.95778145])"
2564,8366,"array([3.46892503, 5.21347764])"
2565,7410,"array([2.93548313, 5.34178141])"
2566,10906,"array([3.82634707, 5.56470582])"
2567,5455,"array([3.13901783, 4.48719928])"
2568,2568,"array([2.99444868, 5.45378787])"
2569,5456,"array([3.08419786, 4.37632863])"
2570,5457,"array([3.20104264, 4.35111564])"
2571,2571,"array([3.28698871, 5.25020844])"
2572,2572,"array([3.18861699, 5.92095873])"
2573,2573,"array([2.95092289, 6.41740615])"
2574,8368,"array([3.26951994, 4.86721316])"
2575,5459,"array([3.41863632, 5.24731448])"
2576,10487,"array([2.88147106, 5.66934321])"
2577,7414,"array([3.88892289, 5.55399689])"
2578,2578,"array([3.82240706, 5.59822153])"
2579,5462,"array([3.34272464, 5.38084178])"
2580,5463,"array([3.8572661 , 5.11986206])"
2581,2581,"array([3.05644097, 5.82066062])"
2582,8370,"array([4.10323166, 5.11008267])"
2583,5465,"array([3.70560679, 5.36723256])"
2584,5466,"array([3.51267117, 5.45653829])"
2585,5467,"array([3.03734972, 4.66704277])"
2586,5468,"array([4.30287429, 4.87428135])"
2587,2587,"array([3.8504009 , 4.96299604])"
2588,2588,"array([3.0450691 , 4.94655599])"
2589,5469,"array([3.21994964, 4.80980313])"
2590,5470,"array([3.62732367, 4.52399741])"
2591,5471,"array([4.33804219, 4.92751004])"
2592,2592,"array([3.26374102, 5.01354683])"
2593,2593,"array([3.38185824, 4.78490571])"
2594,7416,"array([2.93896868, 5.31482183])"
2595,7417,"array([3.77490343, 5.78460949])"
2596,5474,"array([3.22311007, 5.17812127])"
2597,8371,"array([3.30039534, 4.95749042])"
2598,2598,"array([3.31261711, 4.74190014])"
2599,10684,"array([2.79882768, 5.51652279])"
2600,7420,"array([3.15178959, 5.23049065])"
2601,8373,"array([3.31938895, 5.05713428])"
2602,2602,"array([3.61555163, 5.11379306])"
2603,2603,"array([3.41969896, 5.077427  ])"
2604,5479,"array([3.18022926, 4.72086065])"
2605,2605,"array([3.63516401, 4.75430162])"
2606,5480,"array([4.00092154, 4.94761105])"
2607,2607,"array([3.50033587, 4.85924644])"
2608,5481,"array([3.40566979, 5.0331633 ])"
2609,2609,"array([3.68529339, 5.4035061 ])"
2610,2610,"array([3.40970964, 5.28138144])"
2611,2611,"array([3.47256835, 5.38881768])"
2612,5482,"array([3.35072459, 4.95123239])"
2613,5483,"array([3.70853058, 5.46897731])"
2614,2614,"array([3.27235084, 4.71516269])"
2615,5484,"array([3.57474797, 5.02607179])"
2616,8374,"array([3.29071444, 5.06237381])"
2617,5486,"array([2.96456355, 5.21362892])"
2618,8375,"array([3.71265758, 5.67169236])"
2619,7424,"array([3.18106232, 5.8618192 ])"
2620,7425,"array([2.95703349, 5.47897401])"
2621,5490,"array([3.24549715, 5.22671628])"
2622,5491,"array([3.28404506, 5.14862491])"
2623,5492,"array([3.37696888, 5.10095564])"
2624,5493,"array([3.38618321, 5.04060506])"
2625,5494,"array([3.07259145, 5.8212378 ])"
2626,7426,"array([2.99941156, 5.5317826 ])"
2627,5496,"array([3.35306957, 5.35439902])"
2628,8376,"array([3.70622954, 5.44113472])"
2629,2629,"array([3.00806723, 6.31919763])"
2630,5498,"array([3.72365847, 5.53186433])"
2631,2631,"array([2.63511032, 5.15618681])"
2632,2632,"array([2.95173393, 6.54029874])"
2633,5499,"array([3.52363767, 4.98732004])"
2634,5500,"array([3.76056817, 5.23813345])"
2635,5501,"array([3.21961769, 4.98893923])"
2636,8377,"array([3.93861881, 5.15492971])"
2637,2637,"array([2.91001503, 5.66223424])"
2638,2638,"array([4.02167231, 5.39703771])"
2639,5503,"array([3.43553443, 5.19422393])"
2640,2640,"array([3.09582638, 5.70301972])"
2641,10838,"array([3.33686157, 5.74169899])"
2642,5505,"array([3.8063155 , 5.30425024])"
2643,2643,"array([3.00906042, 4.68227088])"
2644,5506,"array([3.6876466 , 5.08961985])"
2645,5507,"array([3.42148734, 4.56097782])"
2646,7430,"array([3.04113597, 5.52909993])"
2647,2647,"array([2.98652107, 5.18570392])"
2648,2648,"array([2.93503104, 5.2091734 ])"
2649,5509,"array([3.68256379, 5.16295135])"
2650,5510,"array([3.35779022, 4.82607798])"
2651,2651,"array([2.72324472, 4.82453703])"
2652,2652,"array([2.84551165, 4.91190006])"
2653,2653,"array([2.76535759, 4.80499053])"
2654,2654,"array([2.87465096, 4.93296364])"
2655,2655,"array([2.73111211, 4.79097437])"
2656,5511,"array([3.32200818, 5.30595047])"
2657,5512,"array([3.35087637, 4.77710588])"
2658,5513,"array([3.88801391, 5.4941928 ])"
2659,2659,"array([2.79538853, 4.76966957])"
2660,7431,"array([2.67639769, 5.61496397])"
2661,7432,"array([2.89499214, 5.82916433])"
2662,5516,"array([3.99499579, 5.36433957])"
2663,5517,"array([3.53170473, 5.16871086])"
2664,5518,"array([3.47894085, 4.83971208])"
2665,5519,"array([3.36762488, 5.12835603])"
2666,5520,"array([3.18758156, 4.96374321])"
2667,5521,"array([3.583637  , 4.91078837])"
2668,5522,"array([3.24284144, 5.34573442])"
2669,7433,"array([2.99194772, 5.28202407])"
2670,7434,"array([3.12242155, 5.32834612])"
2671,7435,"array([3.45678211, 5.72486687])"
2672,7436,"array([2.97167413, 5.67228903])"
2673,8379,"array([3.47521387, 4.97649916])"
2674,7438,"array([3.13509524, 5.96203903])"
2675,7439,"array([2.80506465, 5.53283946])"
2676,10490,"array([2.76852696, 5.63441385])"
2677,7441,"array([3.38754979, 5.72830464])"
2678,5532,"array([3.8921671 , 5.29634311])"
2679,5533,"array([3.35611469, 5.29614256])"
2680,7442,"array([3.19005367, 5.35564766])"
2681,5535,"array([3.29470467, 4.87030966])"
2682,5536,"array([3.43031266, 5.72747864])"
2683,2683,"array([3.07633714, 4.81233528])"
2684,5537,"array([3.98830917, 5.58624867])"
2685,2685,"array([3.43118285, 5.59870983])"
2686,2686,"array([3.6576223 , 5.23642359])"
2687,2687,"array([3.59072086, 5.74436974])"
2688,2688,"array([3.78674003, 5.83134892])"
2689,7443,"array([2.80610905, 5.05258772])"
2690,5539,"array([3.49539349, 5.09292755])"
2691,5540,"array([3.2292988, 5.2156191])"
2692,10686,"array([2.82587551, 5.53500557])"
2693,7445,"array([2.81355902, 4.99668315])"
2694,5543,"array([3.93097472, 5.06951617])"
2695,8382,"array([4.00350268, 5.30180899])"
2696,8383,"array([3.62982006, 5.21820481])"
2697,2697,"array([3.29240154, 5.35935664])"
2698,2698,"array([3.05393302, 5.70051328])"
2699,10789,"array([3.04804935, 5.24935967])"
2700,5547,"array([4.02512002, 5.33380432])"
2701,5548,"array([3.80534422, 5.02575844])"
2702,2702,"array([3.44504646, 5.44647563])"
2703,5549,"array([3.45563499, 4.94711199])"
2704,8385,"array([3.42400926, 5.05485357])"
2705,5551,"array([3.56530285, 5.17145631])"
2706,2706,"array([3.61953592, 5.84713217])"
2707,2707,"array([3.3390392, 5.9263701])"
2708,8386,"array([3.54022524, 5.36366805])"
2709,5553,"array([4.01723204, 4.9794213 ])"
2710,5554,"array([3.82246161, 4.99372713])"
2711,2711,"array([2.95318904, 5.56316914])"
2712,8387,"array([3.11560655, 4.90475592])"
2713,2713,"array([3.64822398, 5.70335937])"
2714,2714,"array([3.27205892, 5.77725701])"
2715,2715,"array([3.22610087, 5.23883488])"
2716,5556,"array([3.39517233, 5.3007321 ])"
2717,5557,"array([3.26622383, 5.32943234])"
2718,5558,"array([3.32537094, 4.96842357])"
2719,5559,"array([3.48437614, 5.23835891])"
2720,5560,"array([3.47178513, 5.41406561])"
2721,5561,"array([3.31215203, 4.98993898])"
2722,7452,"array([3.21683257, 5.77955865])"
2723,5563,"array([4.03232763, 5.30480784])"
2724,5564,"array([3.58301109, 5.32025315])"
2725,5565,"array([3.78475273, 5.35152027])"
2726,8388,"array([3.67470625, 5.68784356])"
2727,5567,"array([4.02840879, 4.92983914])"
2728,5568,"array([4.20213834, 4.91739212])"
2729,5569,"array([3.19801812, 4.61651114])"
2730,10493,"array([3.31731534, 5.87553803])"
2731,5571,"array([3.425018  , 5.32716366])"
2732,5572,"array([3.75193835, 4.94542436])"
2733,5573,"array([3.9658852, 5.2355607])"
2734,8390,"array([3.40077289, 5.33752933])"
2735,7456,"array([2.64307615, 4.99076491])"
2736,8391,"array([3.18039771, 5.04829882])"
2737,5577,"array([3.36457957, 5.2190078 ])"
2738,5578,"array([3.12404544, 4.54916526])"
2739,7458,"array([2.65518498, 5.70581241])"
2740,5580,"array([3.13254583, 5.10919674])"
2741,7459,"array([3.30933362, 5.84808653])"
2742,5582,"array([3.57868465, 5.08662229])"
2743,5583,"array([3.60718504, 5.21350802])"
2744,2744,"array([2.89354336, 6.36749902])"
2745,7460,"array([3.64174583, 5.44589815])"
2746,8392,"array([3.60896444, 5.27211773])"
2747,7462,"array([3.19662326, 5.39713252])"
2748,5587,"array([3.1381499 , 5.33540643])"
2749,2749,"array([2.87813315, 5.39513363])"
2750,5588,"array([2.95170644, 5.17935715])"
2751,5589,"array([3.20612367, 4.78339835])"
2752,2752,"array([2.6360321 , 5.51077241])"
2753,5590,"array([3.42852748, 5.09149517])"
2754,10494,"array([2.79411885, 5.88767708])"
2755,5592,"array([3.9331124 , 5.19124071])"
2756,8394,"array([3.61581327, 5.00851208])"
2757,5594,"array([3.38831318, 5.19166618])"
2758,5595,"array([3.28068553, 5.10898829])"
2759,5596,"array([3.90930863, 5.51499384])"
2760,5597,"array([3.72194139, 4.99654104])"
2761,5598,"array([3.86512552, 4.90728055])"
2762,5599,"array([3.5126194 , 5.09672487])"
2763,5600,"array([3.72197379, 4.97234293])"
2764,2764,"array([3.92888239, 5.85244182])"
2765,8395,"array([3.97381995, 5.48712957])"
2766,2766,"array([3.65105222, 5.48256489])"
2767,2767,"array([3.4228333 , 6.03628523])"
2768,7466,"array([2.90689104, 5.15664348])"
2769,5603,"array([3.49677098, 5.44476265])"
2770,5604,"array([3.4925523 , 5.11966381])"
2771,5605,"array([3.05669348, 4.85058749])"
2772,5606,"array([3.27050291, 5.16919502])"
2773,5607,"array([3.58118605, 5.2370696 ])"
2774,8396,"array([3.693387  , 5.67957339])"
2775,5609,"array([3.35194959, 4.80072035])"
2776,5610,"array([3.46351209, 5.43828283])"
2777,5611,"array([3.33984117, 5.24964165])"
2778,5612,"array([3.34763719, 4.73315586])"
2779,8397,"array([3.49832622, 4.88808555])"
2780,8398,"array([4.22517743, 4.82108447])"
2781,5615,"array([3.63515806, 5.09770916])"
2782,7470,"array([3.63811066, 5.8183972 ])"
2783,5617,"array([3.34080038, 5.21320871])"
2784,5618,"array([3.65266131, 5.26351459])"
2785,5619,"array([3.18538275, 4.41272114])"
2786,5620,"array([3.24081483, 4.73050353])"
2787,5621,"array([3.45556919, 5.32942202])"
2788,5622,"array([3.28759488, 5.2291421 ])"
2789,5623,"array([3.70558046, 5.20026079])"
2790,8399,"array([3.49288452, 5.00747843])"
2791,5625,"array([3.82035985, 4.69043727])"
2792,7472,"array([3.70087253, 5.53307848])"
2793,5627,"array([3.5791541, 4.8617829])"
2794,5628,"array([3.48240486, 4.94903622])"
2795,5629,"array([3.5150758 , 4.92310023])"
2796,5630,"array([3.45374323, 5.50153708])"
2797,5631,"array([3.55992031, 5.21141737])"
2798,5632,"array([2.96695858, 5.5498803 ])"
2799,7473,"array([3.66155546, 5.50801612])"
2800,7474,"array([3.60762727, 5.45614609])"
2801,7475,"array([3.88044733, 5.93524229])"
2802,7476,"array([3.79874967, 5.45576086])"
2803,5637,"array([3.37356227, 5.4849245 ])"
2804,7477,"array([3.8547598 , 5.92434644])"
2805,5639,"array([3.62595923, 5.20111214])"
2806,8400,"array([3.27543428, 5.8745992 ])"
2807,5641,"array([3.17515152, 5.11620076])"
2808,5642,"array([2.95914115, 5.3141939 ])"
2809,7479,"array([3.62427528, 5.75609167])"
2810,7480,"array([3.55097014, 5.99010112])"
2811,5645,"array([3.22783627, 5.59584889])"
2812,5646,"array([2.95845332, 5.64263359])"
2813,7481,"array([3.5963792, 6.1340025])"
2814,5648,"array([3.37604573, 5.54994894])"
2815,7482,"array([3.44652015, 5.84794287])"
2816,5650,"array([3.09922677, 5.76389515])"
2817,5651,"array([3.20931492, 5.81701526])"
2818,5652,"array([3.10647452, 5.7815184 ])"
2819,2819,"array([3.20078034, 5.16597376])"
2820,2820,"array([3.65037655, 5.21388563])"
2821,5653,"array([2.61911363, 5.69209943])"
2822,2822,"array([3.58858159, 5.06767127])"
2823,7483,"array([3.59485799, 5.90738138])"
2824,5655,"array([3.053097  , 5.42988006])"
2825,5656,"array([2.87502239, 5.71856654])"
2826,7484,"array([3.60707994, 5.69095367])"
2827,7485,"array([3.55336141, 6.07432156])"
2828,2828,"array([3.21030639, 5.43540054])"
2829,7486,"array([3.8581449 , 5.98465292])"
2830,2830,"array([3.59048905, 5.14214438])"
2831,2831,"array([3.79875484, 4.59385668])"
2832,2832,"array([3.69143964, 4.70057164])"
2833,2833,"array([3.76949779, 4.57052396])"
2834,2834,"array([3.59910401, 4.76067146])"
2835,10495,"array([3.84572833, 5.54983476])"
2836,2836,"array([3.61402015, 4.72205568])"
2837,2837,"array([3.67551255, 4.61000115])"
2838,5661,"array([2.93219171, 5.66464567])"
2839,5662,"array([2.98481352, 5.54415424])"
2840,2840,"array([3.67358453, 4.74537147])"
2841,2841,"array([3.76042037, 4.62836015])"
2842,8402,"array([3.87933468, 5.05757056])"
2843,2843,"array([3.64710973, 4.72436776])"
2844,7489,"array([3.85358709, 5.82320119])"
2845,2845,"array([3.72342959, 4.61063004])"
2846,7490,"array([3.58007798, 5.35249799])"
2847,2847,"array([3.47301924, 4.87144988])"
2848,2848,"array([3.89970091, 5.1773017 ])"
2849,5666,"array([3.38450242, 5.5049081 ])"
2850,7491,"array([3.49830275, 5.95784006])"
2851,5668,"array([2.86395283, 5.40663515])"
2852,2852,"array([3.51606568, 4.84433996])"
2853,2853,"array([3.17622065, 4.88516147])"
2854,2854,"array([3.86045479, 5.29854309])"
2855,5669,"array([3.31650588, 5.342888  ])"
2856,2856,"array([3.55016378, 5.31809388])"
2857,10496,"array([3.2634228, 5.7142278])"
2858,5671,"array([3.18776122, 5.61803136])"
2859,5672,"array([3.55834493, 5.44224706])"
2860,2860,"array([3.83079476, 5.35733043])"
2861,2861,"array([3.52641506, 4.87154811])"
2862,5673,"array([3.53533419, 5.59515236])"
2863,5674,"array([3.64604273, 5.58430109])"
2864,5675,"array([3.62994742, 5.66262134])"
2865,2865,"array([3.2287713 , 4.60119422])"
2866,5676,"array([3.27324232, 5.69788861])"
2867,5677,"array([3.62340266, 5.70825536])"
2868,5678,"array([3.61583456, 5.79859874])"
2869,5679,"array([3.61407011, 5.72863155])"
2870,8404,"array([3.11619573, 4.96673736])"
2871,2871,"array([3.28769996, 5.18633258])"
2872,8405,"array([3.5387921 , 4.72799343])"
2873,5682,"array([3.30638743, 5.50741497])"
2874,2874,"array([3.54535712, 5.23185343])"
2875,2875,"array([3.97304709, 5.6242099 ])"
2876,2876,"array([3.61225712, 5.13702136])"
2877,5683,"array([3.31136769, 5.36827002])"
2878,5684,"array([3.20434319, 5.51297979])"
2879,8406,"array([3.75923644, 5.11512963])"
2880,7496,"array([3.90872189, 5.89608282])"
2881,5687,"array([2.88596359, 5.87630089])"
2882,5688,"array([2.63956501, 5.09941457])"
2883,5689,"array([2.99819829, 5.83670007])"
2884,7497,"array([3.60933724, 5.98209682])"
2885,5691,"array([3.14026917, 5.91814885])"
2886,5692,"array([3.73371383, 5.80940786])"
2887,5693,"array([3.1022781, 5.6885426])"
2888,7498,"array([3.88483346, 5.90614326])"
2889,7499,"array([3.51919657, 5.83899493])"
2890,5696,"array([3.13655347, 5.68243252])"
2891,5697,"array([3.28949364, 5.55459529])"
2892,5698,"array([3.1727684 , 5.83750714])"
2893,7500,"array([3.58345369, 5.58756471])"
2894,5700,"array([2.99228323, 5.74425115])"
2895,2895,"array([3.72193122, 5.08089903])"
2896,7501,"array([3.6241655 , 5.60923438])"
2897,2897,"array([3.00555732, 5.87627458])"
2898,5702,"array([2.60855582, 5.57170096])"
2899,2899,"array([3.14766874, 5.52220257])"
2900,2900,"array([3.182652  , 5.65622093])"
2901,2901,"array([2.79070476, 5.56482834])"
2902,2902,"array([3.00482375, 5.85306725])"
2903,5703,"array([2.88716836, 5.32165394])"
2904,5704,"array([2.92518667, 5.15472875])"
2905,2905,"array([3.51036861, 5.40820436])"
2906,5705,"array([3.16344599, 5.5428705 ])"
2907,2907,"array([3.23512761, 5.95209419])"
2908,5706,"array([3.1325622 , 5.14594025])"
2909,7502,"array([3.67234494, 5.66105126])"
2910,7503,"array([3.61045813, 5.5642811 ])"
2911,2911,"array([3.2327632 , 5.41380444])"
2912,8407,"array([3.6095605 , 5.04756255])"
2913,5710,"array([3.64009216, 5.3561299 ])"
2914,2914,"array([3.23149995, 5.4777649 ])"
2915,2915,"array([3.59775953, 5.57799128])"
2916,8408,"array([3.25595888, 4.92415764])"
2917,2917,"array([3.37821351, 5.29296348])"
2918,2918,"array([3.18678677, 5.67364157])"
2919,5712,"array([3.21970178, 5.68139882])"
2920,5713,"array([3.55611611, 5.38731433])"
2921,5714,"array([2.8756357 , 5.55429418])"
2922,5715,"array([2.70210748, 5.85034548])"
2923,5716,"array([2.80581974, 5.15453892])"
2924,7506,"array([3.78836301, 5.63593894])"
2925,8409,"array([4.13617186, 5.03617346])"
2926,5719,"array([2.50842983, 5.53790191])"
2927,8410,"array([4.12290511, 5.14636958])"
2928,8411,"array([4.27503556, 4.90692439])"
2929,8412,"array([3.39846169, 5.14777324])"
2930,5723,"array([3.22347241, 5.82469607])"
2931,7511,"array([3.78105853, 5.67666806])"
